game_date,visitor,visitor_score,home,home_score,ot1,ot2,ot3,ot4
2011-03-29,Golden State Warriors,114,Oklahoma City Thunder,115,TRUE,FALSE,FALSE,FALSE
2011-03-29,Phoenix Suns,113,Sacramento Kings,116,FALSE,FALSE,FALSE,FALSE
2011-03-30,Orlando Magic,82,Atlanta Hawks,85,FALSE,FALSE,FALSE,FALSE
2011-03-30,Cleveland Cavaliers,97,Charlotte Bobcats,98,FALSE,FALSE,FALSE,FALSE
2011-03-30,Sacramento Kings,90,Denver Nuggets,104,FALSE,FALSE,FALSE,FALSE
2011-03-30,Detroit Pistons,101,Indiana Pacers,111,FALSE,FALSE,FALSE,FALSE
2011-03-30,Dallas Mavericks,106,Los Angeles Clippers,100,FALSE,FALSE,FALSE,FALSE
2011-03-30,Golden State Warriors,91,Memphis Grizzlies,110,FALSE,FALSE,FALSE,FALSE
2011-03-30,Chicago Bulls,108,Minnesota Timberwolves,91,FALSE,FALSE,FALSE,FALSE
2011-03-30,Portland Trail Blazers,91,New Orleans Hornets,95,FALSE,FALSE,FALSE,FALSE
2011-03-30,New Jersey Nets,116,New York Knicks,120,FALSE,FALSE,FALSE,FALSE
2011-03-30,Houston Rockets,97,Philadelphia 76ers,108,FALSE,FALSE,FALSE,FALSE
2011-03-30,Oklahoma City Thunder,116,Phoenix Suns,98,FALSE,FALSE,FALSE,FALSE
2011-03-30,Milwaukee Bucks,104,Toronto Raptors,98,FALSE,FALSE,FALSE,FALSE
2011-03-30,Miami Heat,123,Washington Wizards,107,FALSE,FALSE,FALSE,FALSE
2011-03-31,Dallas Mavericks,82,Los Angeles Lakers,110,FALSE,FALSE,FALSE,FALSE
2011-03-31,Boston Celtics,107,San Antonio Spurs,97,FALSE,FALSE,FALSE,FALSE
2011-04-01,Boston Celtics,83,Atlanta Hawks,88,FALSE,FALSE,FALSE,FALSE
2011-04-01,Chicago Bulls,101,Detroit Pistons,96,FALSE,FALSE,FALSE,FALSE
2011-04-01,San Antonio Spurs,114,Houston Rockets,119,TRUE,FALSE,FALSE,FALSE
2011-04-01,Milwaukee Bucks,88,Indiana Pacers,89,FALSE,FALSE,FALSE,FALSE
2011-04-01,Miami Heat,111,Minnesota Timberwolves,92,FALSE,FALSE,FALSE,FALSE
2011-04-01,Memphis Grizzlies,93,New Orleans Hornets,81,FALSE,FALSE,FALSE,FALSE
2011-04-01,Charlotte Bobcats,77,Orlando Magic,89,FALSE,FALSE,FALSE,FALSE
2011-04-01,New Jersey Nets,90,Philadelphia 76ers,115,FALSE,FALSE,FALSE,FALSE
2011-04-01,Los Angeles Clippers,98,Phoenix Suns,111,FALSE,FALSE,FALSE,FALSE
2011-04-01,Oklahoma City Thunder,91,Portland Trail Blazers,98,FALSE,FALSE,FALSE,FALSE
2011-04-01,Denver Nuggets,99,Sacramento Kings,90,FALSE,FALSE,FALSE,FALSE
2011-04-01,Los Angeles Lakers,96,Utah Jazz,85,FALSE,FALSE,FALSE,FALSE
2011-04-01,Cleveland Cavaliers,107,Washington Wizards,115,FALSE,FALSE,FALSE,FALSE
2011-04-02,Toronto Raptors,106,Chicago Bulls,113,FALSE,FALSE,FALSE,FALSE
2011-04-02,Dallas Mavericks,92,Golden State Warriors,99,FALSE,FALSE,FALSE,FALSE
2011-04-02,Oklahoma City Thunder,92,Los Angeles Clippers,98,FALSE,FALSE,FALSE,FALSE
2011-04-02,Minnesota Timberwolves,89,Memphis Grizzlies,106,FALSE,FALSE,FALSE,FALSE
2011-04-02,Philadelphia 76ers,87,Milwaukee Bucks,93,TRUE,FALSE,FALSE,FALSE
2011-04-03,Detroit Pistons,90,Boston Celtics,101,FALSE,FALSE,FALSE,FALSE
2011-04-03,Washington Wizards,97,Charlotte Bobcats,91,FALSE,FALSE,FALSE,FALSE
2011-04-03,Atlanta Hawks,109,Houston Rockets,114,FALSE,FALSE,FALSE,FALSE
2011-04-03,Denver Nuggets,95,Los Angeles Lakers,90,FALSE,FALSE,FALSE,FALSE
2011-04-03,Miami Heat,108,New Jersey Nets,94,FALSE,FALSE,FALSE,FALSE
2011-04-03,Indiana Pacers,96,New Orleans Hornets,108,FALSE,FALSE,FALSE,FALSE
2011-04-03,Cleveland Cavaliers,107,New York Knicks,123,FALSE,FALSE,FALSE,FALSE
2011-04-03,Dallas Mavericks,96,Portland Trail Blazers,104,FALSE,FALSE,FALSE,FALSE
2011-04-03,Utah Jazz,97,Sacramento Kings,106,FALSE,FALSE,FALSE,FALSE
2011-04-03,Phoenix Suns,97,San Antonio Spurs,114,FALSE,FALSE,FALSE,FALSE
2011-04-03,Orlando Magic,98,Toronto Raptors,102,FALSE,FALSE,FALSE,FALSE
2011-04-05,San Antonio Spurs,97,Atlanta Hawks,90,FALSE,FALSE,FALSE,FALSE
2011-04-05,Philadelphia 76ers,82,Boston Celtics,99,FALSE,FALSE,FALSE,FALSE
2011-04-05,Phoenix Suns,94,Chicago Bulls,97,FALSE,FALSE,FALSE,FALSE
2011-04-05,Charlotte Bobcats,89,Cleveland Cavaliers,99,FALSE,FALSE,FALSE,FALSE
2011-04-05,Oklahoma City Thunder,101,Denver Nuggets,94,FALSE,FALSE,FALSE,FALSE
2011-04-05,Sacramento Kings,104,Houston Rockets,101,FALSE,FALSE,FALSE,FALSE
2011-04-05,Utah Jazz,86,Los Angeles Lakers,85,FALSE,FALSE,FALSE,FALSE
2011-04-05,Los Angeles Clippers,82,Memphis Grizzlies,81,FALSE,FALSE,FALSE,FALSE
2011-04-05,Minnesota Timberwolves,105,New Jersey Nets,107,FALSE,FALSE,FALSE,FALSE
2011-04-05,Toronto Raptors,118,New York Knicks,131,FALSE,FALSE,FALSE,FALSE
2011-04-05,Milwaukee Bucks,72,Orlando Magic,78,FALSE,FALSE,FALSE,FALSE
2011-04-05,Golden State Warriors,108,Portland Trail Blazers,87,FALSE,FALSE,FALSE,FALSE
2011-04-05,Detroit Pistons,105,Washington Wizards,107,FALSE,FALSE,FALSE,FALSE
2011-04-06,Orlando Magic,111,Charlotte Bobcats,102,TRUE,FALSE,FALSE,FALSE
2011-04-06,Denver Nuggets,104,Dallas Mavericks,96,FALSE,FALSE,FALSE,FALSE
2011-04-06,New Jersey Nets,109,Detroit Pistons,116,FALSE,FALSE,FALSE,FALSE
2011-04-06,Los Angeles Lakers,87,Golden State Warriors,95,FALSE,FALSE,FALSE,FALSE
2011-04-06,Washington Wizards,112,Indiana Pacers,136,FALSE,FALSE,FALSE,FALSE
2011-04-06,Milwaukee Bucks,90,Miami Heat,85,FALSE,FALSE,FALSE,FALSE
2011-04-06,Phoenix Suns,108,Minnesota Timberwolves,98,FALSE,FALSE,FALSE,FALSE
2011-04-06,Houston Rockets,93,New Orleans Hornets,101,FALSE,FALSE,FALSE,FALSE
2011-04-06,Los Angeles Clippers,108,Oklahoma City Thunder,112,FALSE,FALSE,FALSE,FALSE
2011-04-06,New York Knicks,97,Philadelphia 76ers,92,FALSE,FALSE,FALSE,FALSE
2011-04-06,Sacramento Kings,92,San Antonio Spurs,124,FALSE,FALSE,FALSE,FALSE
2011-04-06,Cleveland Cavaliers,104,Toronto Raptors,96,FALSE,FALSE,FALSE,FALSE
2011-04-07,Boston Celtics,81,Chicago Bulls,97,FALSE,FALSE,FALSE,FALSE
2011-04-07,Portland Trail Blazers,98,Utah Jazz,87,FALSE,FALSE,FALSE,FALSE
2011-04-08,Washington Wizards,88,Boston Celtics,104,FALSE,FALSE,FALSE,FALSE
2011-04-08,Chicago Bulls,93,Cleveland Cavaliers,82,FALSE,FALSE,FALSE,FALSE
2011-04-08,Los Angeles Clippers,96,Dallas Mavericks,107,FALSE,FALSE,FALSE,FALSE
2011-04-08,Milwaukee Bucks,100,Detroit Pistons,110,FALSE,FALSE,FALSE,FALSE
2011-04-08,Atlanta Hawks,102,Indiana Pacers,114,FALSE,FALSE,FALSE,FALSE
2011-04-08,Sacramento Kings,96,Memphis Grizzlies,101,FALSE,FALSE,FALSE,FALSE
2011-04-08,Charlotte Bobcats,103,Miami Heat,112,FALSE,FALSE,FALSE,FALSE
2011-04-08,New York Knicks,116,New Jersey Nets,93,FALSE,FALSE,FALSE,FALSE
2011-04-08,Phoenix Suns,97,New Orleans Hornets,109,FALSE,FALSE,FALSE,FALSE
2011-04-08,Denver Nuggets,89,Oklahoma City Thunder,104,FALSE,FALSE,FALSE,FALSE
2011-04-08,Toronto Raptors,93,Philadelphia 76ers,98,FALSE,FALSE,FALSE,FALSE
2011-04-08,Los Angeles Lakers,86,Portland Trail Blazers,93,FALSE,FALSE,FALSE,FALSE
2011-04-09,Minnesota Timberwolves,106,Denver Nuggets,130,FALSE,FALSE,FALSE,FALSE
2011-04-09,Los Angeles Clippers,78,Houston Rockets,99,FALSE,FALSE,FALSE,FALSE
2011-04-09,Cleveland Cavaliers,101,Milwaukee Bucks,108,FALSE,FALSE,FALSE,FALSE
2011-04-09,Utah Jazz,102,San Antonio Spurs,111,FALSE,FALSE,FALSE,FALSE
2011-04-09,Atlanta Hawks,83,Washington Wizards,115,FALSE,FALSE,FALSE,FALSE
2011-04-10,Detroit Pistons,112,Charlotte Bobcats,101,FALSE,FALSE,FALSE,FALSE
2011-04-10,Phoenix Suns,90,Dallas Mavericks,115,FALSE,FALSE,FALSE,FALSE
2011-04-10,Sacramento Kings,104,Golden State Warriors,103,FALSE,FALSE,FALSE,FALSE
2011-04-10,New York Knicks,110,Indiana Pacers,109,FALSE,FALSE,FALSE,FALSE
2011-04-10,Oklahoma City Thunder,120,Los Angeles Lakers,106,FALSE,FALSE,FALSE,FALSE
2011-04-10,New Orleans Hornets,89,Memphis Grizzlies,111,FALSE,FALSE,FALSE,FALSE
2011-04-10,Boston Celtics,77,Miami Heat,100,FALSE,FALSE,FALSE,FALSE
2011-04-10,Chicago Bulls,102,Orlando Magic,99,FALSE,FALSE,FALSE,FALSE
2011-04-10,New Jersey Nets,92,Toronto Raptors,99,FALSE,FALSE,FALSE,FALSE
2011-04-11,Miami Heat,98,Atlanta Hawks,90,FALSE,FALSE,FALSE,FALSE
2011-04-11,Golden State Warriors,111,Denver Nuggets,134,FALSE,FALSE,FALSE,FALSE
2011-04-11,Cleveland Cavaliers,110,Detroit Pistons,101,FALSE,FALSE,FALSE,FALSE
2011-04-11,Dallas Mavericks,98,Houston Rockets,91,TRUE,FALSE,FALSE,FALSE
2011-04-11,Toronto Raptors,86,Milwaukee Bucks,93,FALSE,FALSE,FALSE,FALSE
2011-04-11,Charlotte Bobcats,105,New Jersey Nets,103,FALSE,FALSE,FALSE,FALSE
2011-04-11,Utah Jazz,90,New Orleans Hornets,78,FALSE,FALSE,FALSE,FALSE
2011-04-11,Orlando Magic,95,Philadelphia 76ers,85,FALSE,FALSE,FALSE,FALSE
2011-04-11,Minnesota Timberwolves,127,Phoenix Suns,135,TRUE,FALSE,FALSE,FALSE
2011-04-11,Oklahoma City Thunder,120,Sacramento Kings,112,FALSE,FALSE,FALSE,FALSE
2011-04-11,Boston Celtics,94,Washington Wizards,95,TRUE,FALSE,FALSE,FALSE
2011-04-12,San Antonio Spurs,93,Los Angeles Lakers,102,FALSE,FALSE,FALSE,FALSE
2011-04-12,Chicago Bulls,103,New York Knicks,90,FALSE,FALSE,FALSE,FALSE
2011-04-12,Memphis Grizzlies,89,Portland Trail Blazers,102,FALSE,FALSE,FALSE,FALSE
2011-04-13,New York Knicks,102,Boston Celtics,112,FALSE,FALSE,FALSE,FALSE
2011-04-13,Atlanta Hawks,85,Charlotte Bobcats,96,FALSE,FALSE,FALSE,FALSE
2011-04-13,New Jersey Nets,92,Chicago Bulls,97,FALSE,FALSE,FALSE,FALSE
2011-04-13,Washington Wizards,93,Cleveland Cavaliers,100,FALSE,FALSE,FALSE,FALSE
2011-04-13,New Orleans Hornets,89,Dallas Mavericks,121,FALSE,FALSE,FALSE,FALSE
2011-04-13,Portland Trail Blazers,86,Golden State Warriors,110,FALSE,FALSE,FALSE,FALSE
2011-04-13,Memphis Grizzlies,103,Los Angeles Clippers,110,FALSE,FALSE,FALSE,FALSE
2011-04-13,Houston Rockets,121,Minnesota Timberwolves,102,FALSE,FALSE,FALSE,FALSE
2011-04-13,Milwaukee Bucks,110,Oklahoma City Thunder,106,TRUE,FALSE,FALSE,FALSE
2011-04-13,Indiana Pacers,74,Orlando Magic,92,FALSE,FALSE,FALSE,FALSE
2011-04-13,Detroit Pistons,104,Philadelphia 76ers,100,FALSE,FALSE,FALSE,FALSE
2011-04-13,San Antonio Spurs,103,Phoenix Suns,106,FALSE,FALSE,FALSE,FALSE
2011-04-13,Los Angeles Lakers,116,Sacramento Kings,108,TRUE,FALSE,FALSE,FALSE
2011-04-13,Miami Heat,97,Toronto Raptors,79,FALSE,FALSE,FALSE,FALSE
2011-04-13,Denver Nuggets,103,Utah Jazz,107,FALSE,FALSE,FALSE,FALSE
2011-12-25,Miami Heat,105,Dallas Mavericks,94,FALSE,FALSE,FALSE,FALSE
2011-12-25,Los Angeles Clippers,105,Golden State Warriors,86,FALSE,FALSE,FALSE,FALSE
2011-12-25,Chicago Bulls,88,Los Angeles Lakers,87,FALSE,FALSE,FALSE,FALSE
2011-12-25,Boston Celtics,104,New York Knicks,106,FALSE,FALSE,FALSE,FALSE
2011-12-25,Orlando Magic,89,Oklahoma City Thunder,97,FALSE,FALSE,FALSE,FALSE
2011-12-26,Milwaukee Bucks,95,Charlotte Bobcats,96,FALSE,FALSE,FALSE,FALSE
2011-12-26,Toronto Raptors,104,Cleveland Cavaliers,96,FALSE,FALSE,FALSE,FALSE
2011-12-26,Denver Nuggets,115,Dallas Mavericks,93,FALSE,FALSE,FALSE,FALSE
2011-12-26,Chicago Bulls,91,Golden State Warriors,99,FALSE,FALSE,FALSE,FALSE
2011-12-26,Detroit Pistons,79,Indiana Pacers,91,FALSE,FALSE,FALSE,FALSE
2011-12-26,Oklahoma City Thunder,104,Minnesota Timberwolves,100,FALSE,FALSE,FALSE,FALSE
2011-12-26,Houston Rockets,95,Orlando Magic,104,FALSE,FALSE,FALSE,FALSE
2011-12-26,New Orleans Hornets,85,Phoenix Suns,84,FALSE,FALSE,FALSE,FALSE
2011-12-26,Philadelphia 76ers,103,Portland Trail Blazers,107,FALSE,FALSE,FALSE,FALSE
2011-12-26,Los Angeles Lakers,91,Sacramento Kings,100,FALSE,FALSE,FALSE,FALSE
2011-12-26,Memphis Grizzlies,82,San Antonio Spurs,95,FALSE,FALSE,FALSE,FALSE
2011-12-26,New Jersey Nets,90,Washington Wizards,84,FALSE,FALSE,FALSE,FALSE
2011-12-27,Utah Jazz,71,Los Angeles Lakers,96,FALSE,FALSE,FALSE,FALSE
2011-12-27,Boston Celtics,107,Miami Heat,115,FALSE,FALSE,FALSE,FALSE
2011-12-27,Minnesota Timberwolves,95,Milwaukee Bucks,98,FALSE,FALSE,FALSE,FALSE
2011-12-27,Atlanta Hawks,106,New Jersey Nets,70,FALSE,FALSE,FALSE,FALSE
2011-12-27,Sacramento Kings,79,Portland Trail Blazers,101,FALSE,FALSE,FALSE,FALSE
2011-12-28,Washington Wizards,83,Atlanta Hawks,101,FALSE,FALSE,FALSE,FALSE
2011-12-28,Miami Heat,96,Charlotte Bobcats,95,FALSE,FALSE,FALSE,FALSE
2011-12-28,Utah Jazz,100,Denver Nuggets,117,FALSE,FALSE,FALSE,FALSE
2011-12-28,Cleveland Cavaliers,105,Detroit Pistons,89,FALSE,FALSE,FALSE,FALSE
2011-12-28,New York Knicks,78,Golden State Warriors,92,FALSE,FALSE,FALSE,FALSE
2011-12-28,Oklahoma City Thunder,98,Memphis Grizzlies,95,FALSE,FALSE,FALSE,FALSE
2011-12-28,Boston Celtics,78,New Orleans Hornets,97,FALSE,FALSE,FALSE,FALSE
2011-12-28,Philadelphia 76ers,103,Phoenix Suns,83,FALSE,FALSE,FALSE,FALSE
2011-12-28,Los Angeles Clippers,90,San Antonio Spurs,115,FALSE,FALSE,FALSE,FALSE
2011-12-28,Indiana Pacers,90,Toronto Raptors,85,FALSE,FALSE,FALSE,FALSE
2011-12-29,San Antonio Spurs,85,Houston Rockets,105,FALSE,FALSE,FALSE,FALSE
2011-12-29,New York Knicks,82,Los Angeles Lakers,99,FALSE,FALSE,FALSE,FALSE
2011-12-29,Dallas Mavericks,102,Oklahoma City Thunder,104,FALSE,FALSE,FALSE,FALSE
2011-12-29,New Jersey Nets,78,Orlando Magic,94,FALSE,FALSE,FALSE,FALSE
2011-12-29,Denver Nuggets,102,Portland Trail Blazers,111,FALSE,FALSE,FALSE,FALSE
2011-12-29,Chicago Bulls,108,Sacramento Kings,98,FALSE,FALSE,FALSE,FALSE
2011-12-30,New Jersey Nets,98,Atlanta Hawks,105,FALSE,FALSE,FALSE,FALSE
2011-12-30,Detroit Pistons,85,Boston Celtics,96,FALSE,FALSE,FALSE,FALSE
2011-12-30,Orlando Magic,100,Charlotte Bobcats,79,FALSE,FALSE,FALSE,FALSE
2011-12-30,Toronto Raptors,86,Dallas Mavericks,99,FALSE,FALSE,FALSE,FALSE
2011-12-30,Cleveland Cavaliers,91,Indiana Pacers,98,TRUE,FALSE,FALSE,FALSE
2011-12-30,Chicago Bulls,114,Los Angeles Clippers,101,FALSE,FALSE,FALSE,FALSE
2011-12-30,Houston Rockets,93,Memphis Grizzlies,113,FALSE,FALSE,FALSE,FALSE
2011-12-30,Washington Wizards,81,Milwaukee Bucks,102,FALSE,FALSE,FALSE,FALSE
2011-12-30,Miami Heat,103,Minnesota Timberwolves,101,FALSE,FALSE,FALSE,FALSE
2011-12-30,Phoenix Suns,93,New Orleans Hornets,78,FALSE,FALSE,FALSE,FALSE
2011-12-30,Philadelphia 76ers,99,Utah Jazz,102,FALSE,FALSE,FALSE,FALSE
2011-12-31,Indiana Pacers,88,Detroit Pistons,96,FALSE,FALSE,FALSE,FALSE
2011-12-31,Philadelphia 76ers,107,Golden State Warriors,79,FALSE,FALSE,FALSE,FALSE
2011-12-31,Atlanta Hawks,84,Houston Rockets,95,FALSE,FALSE,FALSE,FALSE
2011-12-31,Denver Nuggets,89,Los Angeles Lakers,92,FALSE,FALSE,FALSE,FALSE
2011-12-31,Phoenix Suns,97,Oklahoma City Thunder,107,FALSE,FALSE,FALSE,FALSE
2011-12-31,New York Knicks,114,Sacramento Kings,92,FALSE,FALSE,FALSE,FALSE
2011-12-31,Utah Jazz,89,San Antonio Spurs,104,FALSE,FALSE,FALSE,FALSE
2012-01-01,Memphis Grizzlies,64,Chicago Bulls,104,FALSE,FALSE,FALSE,FALSE
2012-01-01,New Jersey Nets,82,Cleveland Cavaliers,98,FALSE,FALSE,FALSE,FALSE
2012-01-01,Los Angeles Lakers,90,Denver Nuggets,99,FALSE,FALSE,FALSE,FALSE
2012-01-01,Portland Trail Blazers,88,Los Angeles Clippers,93,FALSE,FALSE,FALSE,FALSE
2012-01-01,Charlotte Bobcats,90,Miami Heat,129,FALSE,FALSE,FALSE,FALSE
2012-01-01,Dallas Mavericks,82,Minnesota Timberwolves,99,FALSE,FALSE,FALSE,FALSE
2012-01-01,Toronto Raptors,96,Orlando Magic,102,FALSE,FALSE,FALSE,FALSE
2012-01-01,New Orleans Hornets,80,Sacramento Kings,96,FALSE,FALSE,FALSE,FALSE
2012-01-01,Boston Celtics,94,Washington Wizards,86,FALSE,FALSE,FALSE,FALSE
2012-01-02,Washington Wizards,92,Boston Celtics,100,FALSE,FALSE,FALSE,FALSE
2012-01-02,Oklahoma City Thunder,87,Dallas Mavericks,100,FALSE,FALSE,FALSE,FALSE
2012-01-02,Milwaukee Bucks,86,Denver Nuggets,91,FALSE,FALSE,FALSE,FALSE
2012-01-02,Orlando Magic,78,Detroit Pistons,89,FALSE,FALSE,FALSE,FALSE
2012-01-02,Atlanta Hawks,100,Miami Heat,92,FALSE,FALSE,FALSE,FALSE
2012-01-02,San Antonio Spurs,96,Minnesota Timberwolves,106,FALSE,FALSE,FALSE,FALSE
2012-01-02,Indiana Pacers,108,New Jersey Nets,94,FALSE,FALSE,FALSE,FALSE
2012-01-02,Toronto Raptors,90,New York Knicks,85,FALSE,FALSE,FALSE,FALSE
2012-01-02,Golden State Warriors,91,Phoenix Suns,102,FALSE,FALSE,FALSE,FALSE
2012-01-02,New Orleans Hornets,90,Utah Jazz,94,FALSE,FALSE,FALSE,FALSE
2012-01-03,Atlanta Hawks,74,Chicago Bulls,76,FALSE,FALSE,FALSE,FALSE
2012-01-03,Charlotte Bobcats,101,Cleveland Cavaliers,115,FALSE,FALSE,FALSE,FALSE
2012-01-03,Houston Rockets,99,Los Angeles Lakers,108,FALSE,FALSE,FALSE,FALSE
2012-01-03,Sacramento Kings,96,Memphis Grizzlies,113,FALSE,FALSE,FALSE,FALSE
2012-01-03,Portland Trail Blazers,103,Oklahoma City Thunder,93,FALSE,FALSE,FALSE,FALSE
2012-01-03,Milwaukee Bucks,73,Utah Jazz,85,FALSE,FALSE,FALSE,FALSE
2012-01-04,New Jersey Nets,70,Boston Celtics,89,FALSE,FALSE,FALSE,FALSE
2012-01-04,Phoenix Suns,89,Dallas Mavericks,98,FALSE,FALSE,FALSE,FALSE
2012-01-04,Sacramento Kings,83,Denver Nuggets,110,FALSE,FALSE,FALSE,FALSE
2012-01-04,Chicago Bulls,99,Detroit Pistons,83,FALSE,FALSE,FALSE,FALSE
2012-01-04,Houston Rockets,89,Los Angeles Clippers,117,FALSE,FALSE,FALSE,FALSE
2012-01-04,Indiana Pacers,83,Miami Heat,118,FALSE,FALSE,FALSE,FALSE
2012-01-04,Memphis Grizzlies,90,Minnesota Timberwolves,86,FALSE,FALSE,FALSE,FALSE
2012-01-04,Philadelphia 76ers,101,New Orleans Hornets,93,FALSE,FALSE,FALSE,FALSE
2012-01-04,Charlotte Bobcats,118,New York Knicks,110,FALSE,FALSE,FALSE,FALSE
2012-01-04,Washington Wizards,85,Orlando Magic,103,FALSE,FALSE,FALSE,FALSE
2012-01-04,Golden State Warriors,95,San Antonio Spurs,101,FALSE,FALSE,FALSE,FALSE
2012-01-04,Cleveland Cavaliers,77,Toronto Raptors,92,FALSE,FALSE,FALSE,FALSE
2012-01-05,Miami Heat,116,Atlanta Hawks,109,FALSE,FALSE,TRUE,FALSE
2012-01-05,Los Angeles Lakers,96,Portland Trail Blazers,107,FALSE,FALSE,FALSE,FALSE
2012-01-05,Milwaukee Bucks,100,Sacramento Kings,103,FALSE,FALSE,FALSE,FALSE
2012-01-05,Dallas Mavericks,71,San Antonio Spurs,93,FALSE,FALSE,FALSE,FALSE
2012-01-06,Indiana Pacers,87,Boston Celtics,74,FALSE,FALSE,FALSE,FALSE
2012-01-06,Atlanta Hawks,102,Charlotte Bobcats,96,TRUE,FALSE,FALSE,FALSE
2012-01-06,Golden State Warriors,90,Los Angeles Lakers,97,FALSE,FALSE,FALSE,FALSE
2012-01-06,Cleveland Cavaliers,98,Minnesota Timberwolves,87,FALSE,FALSE,FALSE,FALSE
2012-01-06,Denver Nuggets,96,New Orleans Hornets,88,FALSE,FALSE,FALSE,FALSE
2012-01-06,Houston Rockets,94,Oklahoma City Thunder,109,FALSE,FALSE,FALSE,FALSE
2012-01-06,Chicago Bulls,97,Orlando Magic,83,FALSE,FALSE,FALSE,FALSE
2012-01-06,Detroit Pistons,73,Philadelphia 76ers,96,FALSE,FALSE,FALSE,FALSE
2012-01-06,Portland Trail Blazers,77,Phoenix Suns,102,FALSE,FALSE,FALSE,FALSE
2012-01-06,New Jersey Nets,97,Toronto Raptors,85,FALSE,FALSE,FALSE,FALSE
2012-01-06,Memphis Grizzlies,85,Utah Jazz,94,FALSE,FALSE,FALSE,FALSE
2012-01-06,New York Knicks,99,Washington Wizards,96,FALSE,FALSE,FALSE,FALSE
2012-01-07,Chicago Bulls,94,Atlanta Hawks,109,FALSE,FALSE,FALSE,FALSE
2012-01-07,New Orleans Hornets,81,Dallas Mavericks,96,FALSE,FALSE,FALSE,FALSE
2012-01-07,New York Knicks,103,Detroit Pistons,80,FALSE,FALSE,FALSE,FALSE
2012-01-07,Utah Jazz,88,Golden State Warriors,87,FALSE,FALSE,FALSE,FALSE
2012-01-07,Oklahoma City Thunder,98,Houston Rockets,95,FALSE,FALSE,FALSE,FALSE
2012-01-07,Charlotte Bobcats,77,Indiana Pacers,99,FALSE,FALSE,FALSE,FALSE
2012-01-07,Milwaukee Bucks,86,Los Angeles Clippers,92,FALSE,FALSE,FALSE,FALSE
2012-01-07,Miami Heat,101,New Jersey Nets,90,FALSE,FALSE,FALSE,FALSE
2012-01-07,Toronto Raptors,62,Philadelphia 76ers,97,FALSE,FALSE,FALSE,FALSE
2012-01-07,Denver Nuggets,117,San Antonio Spurs,121,FALSE,FALSE,FALSE,FALSE
2012-01-08,Memphis Grizzlies,82,Los Angeles Lakers,90,FALSE,FALSE,FALSE,FALSE
2012-01-08,San Antonio Spurs,96,Oklahoma City Thunder,108,FALSE,FALSE,FALSE,FALSE
2012-01-08,Milwaukee Bucks,93,Phoenix Suns,109,FALSE,FALSE,FALSE,FALSE
2012-01-08,Cleveland Cavaliers,78,Portland Trail Blazers,98,FALSE,FALSE,FALSE,FALSE
2012-01-08,Orlando Magic,104,Sacramento Kings,97,FALSE,FALSE,FALSE,FALSE
2012-01-08,Minnesota Timberwolves,93,Washington Wizards,72,FALSE,FALSE,FALSE,FALSE
2012-01-09,Detroit Pistons,68,Chicago Bulls,92,FALSE,FALSE,FALSE,FALSE
2012-01-09,New Orleans Hornets,94,Denver Nuggets,81,FALSE,FALSE,FALSE,FALSE
2012-01-09,Atlanta Hawks,106,New Jersey Nets,101,FALSE,FALSE,FALSE,FALSE
2012-01-09,Charlotte Bobcats,87,New York Knicks,91,FALSE,FALSE,FALSE,FALSE
2012-01-09,Indiana Pacers,86,Philadelphia 76ers,96,FALSE,FALSE,FALSE,FALSE
2012-01-09,Minnesota Timberwolves,87,Toronto Raptors,97,FALSE,FALSE,FALSE,FALSE
2012-01-10,Houston Rockets,82,Charlotte Bobcats,70,FALSE,FALSE,FALSE,FALSE
2012-01-10,Dallas Mavericks,100,Detroit Pistons,86,FALSE,FALSE,FALSE,FALSE
2012-01-10,Miami Heat,106,Golden State Warriors,111,TRUE,FALSE,FALSE,FALSE
2012-01-10,Phoenix Suns,83,Los Angeles Lakers,99,FALSE,FALSE,FALSE,FALSE
2012-01-10,Oklahoma City Thunder,100,Memphis Grizzlies,95,FALSE,FALSE,FALSE,FALSE
2012-01-10,San Antonio Spurs,103,Milwaukee Bucks,106,FALSE,FALSE,FALSE,FALSE
2012-01-10,Chicago Bulls,111,Minnesota Timberwolves,100,FALSE,FALSE,FALSE,FALSE
2012-01-10,Sacramento Kings,85,Philadelphia 76ers,112,FALSE,FALSE,FALSE,FALSE
2012-01-10,Los Angeles Clippers,97,Portland Trail Blazers,105,FALSE,FALSE,FALSE,FALSE
2012-01-10,Cleveland Cavaliers,105,Utah Jazz,113,FALSE,FALSE,FALSE,FALSE
2012-01-10,Toronto Raptors,78,Washington Wizards,93,FALSE,FALSE,FALSE,FALSE
2012-01-11,Dallas Mavericks,90,Boston Celtics,85,FALSE,FALSE,FALSE,FALSE
2012-01-11,Washington Wizards,64,Chicago Bulls,78,FALSE,FALSE,FALSE,FALSE
2012-01-11,New Jersey Nets,115,Denver Nuggets,123,FALSE,FALSE,FALSE,FALSE
2012-01-11,Atlanta Hawks,84,Indiana Pacers,96,FALSE,FALSE,FALSE,FALSE
2012-01-11,Miami Heat,89,Los Angeles Clippers,95,TRUE,FALSE,FALSE,FALSE
2012-01-11,Oklahoma City Thunder,95,New Orleans Hornets,85,FALSE,FALSE,FALSE,FALSE
2012-01-11,Philadelphia 76ers,79,New York Knicks,85,FALSE,FALSE,FALSE,FALSE
2012-01-11,Orlando Magic,107,Portland Trail Blazers,104,FALSE,FALSE,FALSE,FALSE
