gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1001730061,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730061?gameHash=5e37778102abc70d&tab=overview,NALCS,2016-2,6/11/16 18:57,2.2,3,6.11,100,Blue,Team,Team,Phoenix1,NA,Ashe,Swain,Trundle,29.95,0,1,23,3,1,23,NA,NA,NA,NA,0,1,5.622766667,0.033388982,0.767946578,0.801335559,0,12.23671667,0,3,NA,NA,0,3.849266667,0,4,10,1,25.20321667,1,0,32978,1101.101836,NA,NA,89,2.971619366,1,38,1.268781302,19,19,0.615384615,0.333333333,46168,886.8981636,43703,-0.16562782,668,126,118,8,26.51085142,NA,231,258,-27,13944,15979,-2035,22101,25415,-3314,15149,16889,-1740
1001730061,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730061?gameHash=5e37778102abc70d&tab=overview,NALCS,2016-2,6/11/16 18:57,2.2,3,6.11,200,Red,Team,Team,Cloud9,NA,Vladimir,Ryze,Kindred,29.95,1,23,1,47,23,1,NA,NA,NA,NA,1,0,5.622766667,0.767946578,0.033388982,0.801335559,1,12.23671667,3,0,NA,NA,1,3.849266667,1,10,4,0,25.20321667,0,1,60254,2011.819699,NA,NA,92,3.071786311,1,22,0.734557596,16,17,0.578947368,0.154929577,58133,1286.397329,51595,0.16562782,690,127,99,28,27.278798,NA,258,231,27,15979,13944,2035,25415,22101,3314,16889,15149,1740
1001730068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730068?gameHash=83338b7c076f011c&tab=overview,NALCS,2016-2,6/12/16 12:43,2.3,1,6.11,100,Blue,Team,Team,Team SoloMid,NA,Zyra,Twisted Fate,Nidalee,26.08333333,1,15,2,40,15,2,NA,NA,NA,NA,1,0,6.3556,0.575079872,0.076677316,0.651757188,1,9.068083333,3,0,1,12.31758333,1,3.285733333,0,10,3,1,22.59843333,1,0,57374,2199.642173,NA,NA,94,3.603833866,1,32,1.226837061,19,19,0.818181818,0.215384615,54019,1410.095847,42335,0.123571975,674,118,71,47,30.36421725,NA,255,221,34,15274,15264,10,25315,22927,2388,15491,13896,1595
1001730068,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730068?gameHash=83338b7c076f011c&tab=overview,NALCS,2016-2,6/12/16 12:43,2.3,1,6.11,200,Red,Team,Team,Immortals,NA,Ryze,Azir,Swain,26.08333333,0,2,15,6,2,15,NA,NA,NA,NA,0,1,6.3556,0.076677316,0.575079872,0.651757188,0,9.068083333,0,3,0,12.31758333,0,3.285733333,1,3,10,0,22.59843333,0,1,45389,1740.153355,NA,NA,87,3.335463259,1,35,1.341853035,18,18,0.636363636,0.291666667,39873,867.7571885,37408,-0.123571975,601,97,79,18,26.76038339,NA,221,255,-34,15264,15274,-10,22927,25315,-2388,13896,15491,-1595
1001730069,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730069?gameHash=7e73ec9bad597bbb&tab=overview,NALCS,2016-2,6/12/16 13:07,2.3,1,6.11,100,Blue,Team,Team,EnVyUs,NA,Zyra,Azir,Ryze,40.78333333,1,18,8,40,18,8,NA,NA,NA,NA,0,1,4.415766667,0.441356763,0.196158562,0.637515325,1,7.449416667,3,2,1,10.2948,1,9.7433,1,9,4,0,26.41116667,1,1,77256,1894.303228,NA,NA,116,2.844299142,1,47,1.1524315490000001,28,29,0.62962963,0.25210084,78949,1292.527993,71920,0.076841999,1109,205,140,65,32.21904373,NA,288,270,18,17176,14948,2228,24876,24161,715,18586,17573,1013
1001730069,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730069?gameHash=7e73ec9bad597bbb&tab=overview,NALCS,2016-2,6/12/16 13:07,2.3,1,6.11,200,Red,Team,Team,Phoenix1,NA,Vladimir,Swain,Trundle,40.78333333,0,8,18,15,8,18,NA,NA,NA,NA,1,0,4.415766667,0.196158562,0.441356763,0.637515325,0,7.449416667,2,3,0,10.2948,0,9.7433,0,4,9,1,26.41116667,1,1,66635,1633.878218,NA,NA,146,3.579893747,1,59,1.446669391,25,27,0.677966102,0.333333333,68152,1027.787495,66598,-0.076841999,1067,159,130,29,30.06129955,NA,270,288,-18,14948,17176,-2228,24161,24876,-715,17573,18586,-1013
1001730093,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730093?gameHash=6722439ce0f83b03&tab=overview,NALCS,2016-2,6/12/16 14:51,2.3,2,6.11,100,Blue,Team,Team,Immortals,NA,Vladimir,Azir,Kindred,26.6,1,23,8,58,23,8,NA,NA,NA,NA,0,1,1.04615,0.864661654,0.30075188,1.165413534,0,14.60573333,0,2,1,16.06221667,1,11.58118333,1,9,1,1,20.47636667,1,0,80802,3037.669173,NA,NA,91,3.421052632,1,30,1.127819549,19,20,0.789473684,0.234375,55211,1415.631579,47643,0.179136222,620,124,88,36,27.96992481,NA,296,272,24,15848,14245,1603,26480,23242,3238,19594,16064,3530
1001730093,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730093?gameHash=6722439ce0f83b03&tab=overview,NALCS,2016-2,6/12/16 14:51,2.3,2,6.11,200,Red,Team,Team,Team SoloMid,NA,Nidalee,Ryze,Zyra,26.6,0,8,23,20,8,23,NA,NA,NA,NA,1,0,1.04615,0.30075188,0.864661654,1.165413534,1,14.60573333,2,0,0,16.06221667,0,11.58118333,0,1,9,0,20.47636667,0,1,57913,2177.180451,NA,NA,82,3.082706767,1,27,1.015037594,13,14,0.592592593,0.171875,41902,915.2932331,39810,-0.179136222,653,84,75,9,27.70676692,NA,272,296,-24,14245,15848,-1603,23242,26480,-3238,16064,19594,-3530
1001730095,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730095?gameHash=fdd15e6b9127b86a&tab=overview,NALCS,2016-2,6/12/16 15:06,2.3,2,6.11,100,Blue,Team,Team,Phoenix1,NA,Lissandra,Swain,Nidalee,27.68333333,0,9,12,29,9,12,NA,NA,NA,NA,0,1,3.617433333,0.325105358,0.433473811,0.758579169,0,6.185133333,0,3,0,8.5141,0,3.80565,0,5,9,0,24.62443333,0,1,42689,1542.04696,NA,NA,92,3.323299217,1,26,0.939193257,20,25,0.541666667,0.232142857,44989,967.0367249,43850,0.048036617,573,92,76,16,24.02167369,NA,217,242,-25,15735,15801,-66,23554,24556,-1002,15808,15331,477
1001730095,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730095?gameHash=fdd15e6b9127b86a&tab=overview,NALCS,2016-2,6/12/16 15:06,2.3,2,6.11,200,Red,Team,Team,EnVyUs,NA,Azir,Zyra,Ryze,27.68333333,1,12,9,30,12,9,NA,NA,NA,NA,1,0,3.617433333,0.433473811,0.325105358,0.758579169,1,6.185133333,3,0,1,8.5141,1,3.80565,1,9,5,1,24.62443333,1,0,55446,2002.865744,NA,NA,80,2.889825406,1,31,1.119807345,13,15,0.7,0.232876712,53896,1288.782661,41793,-0.048036617,675,127,94,33,28.9704997,NA,242,217,25,15801,15735,66,24556,23554,1002,15331,15808,-477
1001730096,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730096?gameHash=09d9dc4c7b495ace&tab=overview,NALCS,2016-2,6/12/16 15:38,2.3,3,6.11,100,Blue,Team,Team,Team SoloMid,NA,Twisted Fate,Zyra,Nidalee,43.01666667,1,19,11,47,19,11,NA,NA,NA,NA,0,1,4.6982,0.441689268,0.255714839,0.697404107,1,12.53628333,3,1,NA,NA,0,3.187616667,1,7,3,0,41.6251,0,1,95537,2220.929872,NA,NA,156,3.626501356,1,71,1.650523053,26,28,0.75,0.310606061,73775,1073.370012,66955,-0.015604277,963,180,154,26,26.57109647,NA,220,219,1,14589,15257,-668,23030,23301,-271,15679,13627,2052
1001730096,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730096?gameHash=09d9dc4c7b495ace&tab=overview,NALCS,2016-2,6/12/16 15:38,2.3,3,6.11,200,Red,Team,Team,Immortals,NA,Ryze,Azir,Vladimir,43.01666667,0,11,19,27,11,19,NA,NA,NA,NA,1,0,4.6982,0.255714839,0.441689268,0.697404107,0,12.53628333,1,3,NA,NA,1,3.187616667,0,3,7,1,41.6251,1,0,113137,2630.073615,NA,NA,171,3.97520341,1,69,1.604029446,27,30,0.837209302,0.292035398,72200,1036.756296,68008,0.015604277,1031,199,182,17,28.59356838,NA,219,220,-1,15257,14589,668,23301,23030,271,13627,15679,-2052
1001730100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730100?gameHash=95c0b0330487f2ca&tab=overview,NALCS,2016-2,6/12/16 15:58,2.3,1,6.11,100,Blue,Team,Team,Counter Logic Gaming,NA,Maokai,Bard,Olaf,34.7,0,6,15,16,6,15,NA,NA,NA,NA,0,1,8.68405,0.172910663,0.432276657,0.60518732,0,20.13303333,0,2,NA,NA,0,16.6798,0,2,11,0,28.62731667,0,1,71914,2072.449568,NA,NA,112,3.227665706,1,46,1.325648415,16,18,0.766666667,0.26744186,54736,928.6340058,53010,-0.103144429,930,141,132,9,30.86455331,NA,309,315,-6,15120,15768,-648,23220,24088,-868,18582,19005,-423
1001730100,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730100?gameHash=95c0b0330487f2ca&tab=overview,NALCS,2016-2,6/12/16 15:58,2.3,1,6.11,200,Red,Team,Team,Cloud9,NA,Ryze,Vladimir,Kindred,34.7,1,15,6,31,15,6,NA,NA,NA,NA,1,0,8.68405,0.432276657,0.172910663,0.60518732,1,20.13303333,2,0,NA,NA,1,16.6798,1,11,2,1,28.62731667,1,0,84100,2423.631124,NA,NA,116,3.342939481,1,45,1.296829971,20,20,0.777777778,0.282352941,67041,1283.244957,58775,0.103144429,912,165,142,23,31.03746398,NA,315,309,6,15768,15120,648,24088,23220,868,19005,18582,423
1001730107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730107?gameHash=13a042a853b9187c&tab=overview,NALCS,2016-2,6/12/16 16:41,2.3,1,6.11,100,Blue,Team,Team,Echo Fox,NA,Azir,Rek'Sai,Ryze,43.58333333,0,12,15,23,12,15,NA,NA,NA,NA,0,1,7.056683333,0.275334608,0.34416826,0.619502868,0,12.81101667,1,4,0,18.52766667,0,13.06353333,0,5,11,0,24.2735,0,2,117447,2694.768642,NA,NA,147,3.372848948,1,48,1.101338432,34,35,0.688888889,0.215189873,72762,1028.214149,70520,-0.13192053,1154,116,104,12,29.13957935,NA,261,296,-35,13919,15323,-1404,23679,23924,-245,16839,19464,-2625
1001730107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730107?gameHash=13a042a853b9187c&tab=overview,NALCS,2016-2,6/12/16 16:41,2.3,1,6.11,200,Red,Team,Team,Team Liquid,NA,Anivia,Vladimir,Sivir,43.58333333,1,15,12,33,15,12,NA,NA,NA,NA,1,0,7.056683333,0.34416826,0.275334608,0.619502868,1,12.81101667,4,1,1,18.52766667,1,13.06353333,1,11,5,1,24.2735,2,0,104206,2390.959847,NA,NA,123,2.822179732,1,49,1.124282983,18,19,0.70212766,0.16,84001,1286.087954,80480,0.13192053,1088,236,145,91,30.37858509,NA,296,261,35,15323,13919,1404,23924,23679,245,19464,16839,2625
1001730115,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730115?gameHash=bc139107dd29c6ea&tab=overview,NALCS,2016-2,6/12/16 17:00,2.3,2,6.11,100,Blue,Team,Team,Cloud9,NA,Vladimir,Kindred,Varus,41.38333333,1,21,10,58,21,10,NA,NA,NA,NA,1,0,3.731833333,0.507450665,0.241643174,0.749093838,1,16.93481667,3,1,0,14.51456667,0,14.0078,1,7,3,1,37.8515,1,0,137662,3326.508256,NA,NA,132,3.189689891,1,51,1.232380185,17,19,0.780487805,0.20212766,78097,1244.327024,65750,0.02432266,1038,192,141,51,29.72211035,NA,290,269,21,15098,14209,889,22511,22931,-420,18520,17896,624
1001730115,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730115?gameHash=bc139107dd29c6ea&tab=overview,NALCS,2016-2,6/12/16 17:00,2.3,2,6.11,200,Red,Team,Team,Counter Logic Gaming,NA,Ryze,Bard,Azir,41.38333333,0,10,21,27,10,21,NA,NA,NA,NA,0,1,3.731833333,0.241643174,0.507450665,0.749093838,0,16.93481667,1,3,1,14.51456667,1,14.0078,0,3,7,0,37.8515,0,1,92768,2241.675393,NA,NA,134,3.238018526,1,48,1.159887233,23,26,0.777777778,0.208333333,67505,988.3785743,64170,-0.02432266,1077,152,132,20,29.69794603,NA,269,290,-21,14209,15098,-889,22931,22511,420,17896,18520,-624
1001730117,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730117?gameHash=917adeae4ac3efa7&tab=overview,NALCS,2016-2,6/12/16 17:58,2.3,2,6.11,100,Blue,Team,Team,Team Liquid,NA,Anivia,Karma,Sivir,40.23333333,1,13,13,24,13,13,NA,NA,NA,NA,0,1,9.130133333,0.323115162,0.323115162,0.646230323,1,9.651633333,3,2,1,15.90825,1,3.720383333,0,10,3,1,23.21956667,2,0,73371,1823.637117,NA,NA,138,3.429991715,1,55,1.367025684,28,30,0.777777778,0.317647059,76934,1268.48053,67258,0.081227856,917,211,151,60,28.03645402,NA,252,239,13,15249,15026,223,22693,22148,545,16050,14343,1707
1001730117,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730117?gameHash=917adeae4ac3efa7&tab=overview,NALCS,2016-2,6/12/16 17:58,2.3,2,6.11,200,Red,Team,Team,Echo Fox,NA,Trundle,Vladimir,Rek'Sai,40.23333333,0,13,13,21,13,13,NA,NA,NA,NA,1,0,9.130133333,0.323115162,0.323115162,0.646230323,0,9.651633333,2,3,0,15.90825,0,3.720383333,1,3,10,0,23.21956667,0,2,64728,1608.815244,NA,NA,121,3.007456504,1,67,1.665285833,25,31,0.653846154,0.38372093,64261,953.4929577,62008,-0.081227856,1019,141,132,9,28.83181442,NA,239,252,-13,15026,15249,-223,22148,22693,-545,14343,16050,-1707
1001730132,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730132?gameHash=a8003dbaa21cde73,NALCS,2016-2,6/17/16 18:55,3.1,1,6.11,100,Blue,Team,Team,Cloud9,NA,Karma,Ryze,Azir,30.66666667,0,3,13,8,3,13,NA,NA,NA,NA,0,1,6.123316667,0.097826087,0.423913043,0.52173913,0,7.739533333,0,4,0,19.19866667,1,3.7752,0,3,10,0,26.14586667,0,1,41849,1364.641304,NA,NA,99,3.22826087,1,41,1.336956522,16,19,0.647058824,0.275362319,46420,860.0869565,45675,-0.049181553,714,121,90,31,27.22826087,NA,244,261,-17,14996,16462,-1466,22724,24786,-2062,15652,16481,-829
1001730132,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730132?gameHash=a8003dbaa21cde73,NALCS,2016-2,6/17/16 18:55,3.1,1,6.11,200,Red,Team,Team,Team SoloMid,NA,Olaf,Kindred,Vladimir,30.66666667,1,13,3,39,13,3,NA,NA,NA,NA,1,0,6.123316667,0.423913043,0.097826087,0.52173913,1,7.739533333,4,0,1,19.19866667,0,3.7752,1,10,3,1,26.14586667,1,0,57329,1869.423913,NA,NA,103,3.358695652,1,33,1.076086957,24,24,0.695652174,0.223684211,59854,1298.152174,47978,0.049181553,812,142,89,53,31.10869565,NA,261,244,17,16462,14996,1466,24786,22724,2062,16481,15652,829
1001730138,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730138?gameHash=b14119e6e175d443,NALCS,2016-2,6/17/16 19:52,3.1,2,6.11,100,Blue,Team,Team,Team SoloMid,NA,Twisted Fate,Olaf,Kindred,26.3,0,6,20,12,6,20,NA,NA,NA,NA,0,1,4.204333333,0.228136882,0.760456274,0.988593156,1,11.03868333,1,2,NA,NA,0,11.1671,0,3,11,0,22.6947,0,1,42660,1622.053232,NA,NA,78,2.965779468,1,28,1.064638783,11,15,0.65,0.241935484,40646,884.9581749,38088,-0.152704521,653,94,87,7,28.40304183,NA,254,261,-7,14193,14928,-735,21124,25168,-4044,16907,17419,-512
1001730138,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730138?gameHash=b14119e6e175d443,NALCS,2016-2,6/17/16 19:52,3.1,2,6.11,200,Red,Team,Team,Cloud9,NA,Ryze,Vladimir,Rek'Sai,26.3,1,20,6,41,20,6,NA,NA,NA,NA,1,0,4.204333333,0.760456274,0.228136882,0.988593156,0,11.03868333,2,1,NA,NA,1,11.1671,1,11,3,1,22.6947,1,0,64771,2462.775665,NA,NA,82,3.117870722,1,20,0.760456274,14,16,0.647058824,0.14754098399999999,55542,1451.346008,44385,0.152704521,640,116,76,40,28.74524715,NA,261,254,7,14928,14193,735,25168,21124,4044,17419,16907,512
1001730142,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730142?gameHash=1facc2ad3739c9a4,NALCS,2016-2,6/17/16 20:43,3.1,3,6.11,100,Blue,Team,Team,Cloud9,NA,Zilean,Ryze,Vladimir,37.9,0,9,17,21,9,17,NA,NA,NA,NA,0,1,7.128083333,0.237467018,0.448548813,0.686015831,0,3.939383333,1,5,NA,NA,0,3.284316667,0,2,8,1,37.08105,1,0,54979,1450.633245,NA,NA,141,3.720316623,1,58,1.530343008,28,28,0.823529412,0.303030303,59432,922.4591029,57895,-0.07369822,855,162,134,28,26.83377309,NA,238,248,-10,15179,16213,-1034,22076,23479,-1403,15862,16234,-372
1001730142,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730142?gameHash=1facc2ad3739c9a4,NALCS,2016-2,6/17/16 20:43,3.1,3,6.11,200,Red,Team,Team,Team SoloMid,NA,Kindred,Olaf,Twisted Fate,37.9,1,17,9,41,17,9,NA,NA,NA,NA,1,0,7.128083333,0.448548813,0.237467018,0.686015831,1,3.939383333,5,1,NA,NA,1,3.284316667,1,8,2,0,37.08105,0,1,80417,2121.82058,NA,NA,133,3.509234828,1,59,1.556728232,20,22,0.714285714,0.252525253,68640,1165.414248,62325,0.07369822,886,148,110,38,27.2823219,NA,248,238,10,16213,15179,1034,23479,22076,1403,16234,15862,372
1001730143,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730143?gameHash=87b0273af49b12a7,NALCS,2016-2,6/17/16 21:46,3.1,1,6.11,100,Blue,Team,Team,Team Liquid,NA,Kindred,Sivir,Zyra,28.9,1,14,5,44,14,5,NA,NA,NA,NA,1,0,0.76486666699999994,0.484429066,0.173010381,0.657439446,1,5.844866667,4,0,1,9.02825,1,3.3447,0,11,4,1,21.74343333,1,0,47177,1632.422145,NA,NA,91,3.148788927,1,34,1.176470588,18,20,0.884615385,0.164179104,56271,1290.941176,51725,0.159144273,644,140,84,56,27.12802768,NA,254,224,30,16543,16016,527,24869,23638,1231,15249,15526,-277
1001730143,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730143?gameHash=87b0273af49b12a7,NALCS,2016-2,6/17/16 21:46,3.1,1,6.11,200,Red,Team,Team,Phoenix1,NA,Ryze,Vladimir,Rek'Sai,28.9,0,5,14,14,5,14,NA,NA,NA,NA,0,1,0.76486666699999994,0.173010381,0.484429066,0.657439446,0,5.844866667,0,4,0,9.02825,0,3.3447,1,4,11,0,21.74343333,0,1,33833,1170.692042,NA,NA,92,3.183391003,1,24,0.830449827,22,24,0.444444444,0.1875,45689,924.7820069,44100,-0.159144273,685,96,74,22,27.02422145,NA,224,254,-30,16016,16543,-527,23638,24869,-1231,15526,15249,277
1001730150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730150?gameHash=b516729f5838c5e9,NALCS,2016-2,6/17/16 22:44,3.1,2,6.11,100,Blue,Team,Team,Phoenix1,NA,Rek'Sai,Olaf,Ryze,26.31666667,0,4,16,13,4,16,NA,NA,NA,NA,0,1,5.200166667,0.151994934,0.607979734,0.759974668,1,6.92165,2,1,0,7.396866667,0,3.364066667,0,3,10,0,21.21865,0,1,34284,1302.748575,NA,NA,78,2.963901203,1,20,0.759974668,14,18,0.526315789,0.161290323,38994,821.2362255,36775,-0.255041518,561,97,84,13,25.00316656,NA,218,274,-56,13521,17002,-3481,21216,24010,-2794,14556,15952,-1396
1001730150,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730150?gameHash=b516729f5838c5e9,NALCS,2016-2,6/17/16 22:44,3.1,2,6.11,200,Red,Team,Team,Team Liquid,NA,Sivir,Zyra,Jayce,26.31666667,1,16,4,42,16,4,NA,NA,NA,NA,1,0,5.200166667,0.607979734,0.151994934,0.759974668,0,6.92165,1,2,1,7.396866667,1,3.364066667,1,10,3,1,21.21865,1,0,57078,2168.891704,NA,NA,81,3.077897403,1,24,0.911969601,14,14,0.8,0.19047619,54151,1397.183027,47525,0.255041518,671,122,84,38,30.13299557,NA,274,218,56,17002,13521,3481,24010,21216,2794,15952,14556,1396
1001730162,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730162?gameHash=b571cbbfd29636fa,NALCS,2016-2,6/18/16 13:19,3.2,1,6.11,100,Blue,Team,Team,Immortals,NA,Vladimir,Swain,Braum,42.76666667,1,13,8,40,13,8,NA,NA,NA,NA,1,0,14.98005,0.303975058,0.187061574,0.491036633,1,6.059983333,3,3,NA,NA,1,3.726566667,1,9,7,0,29.61015,1,1,85076,1989.306313,NA,NA,147,3.43725643,1,58,1.356196415,25,25,0.654545455,0.255813953,77591,1172.450507,66033,-2.57414e-4,1034,185,152,33,28.5035074,NA,246,285,-39,15274,15977,-703,24228,23242,986,15336,16071,-735
1001730162,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730162?gameHash=b571cbbfd29636fa,NALCS,2016-2,6/18/16 13:19,3.2,1,6.11,200,Red,Team,Team,EnVyUs,NA,Zyra,Soraka,Hecarim,42.76666667,0,8,13,26,8,13,NA,NA,NA,NA,0,1,14.98005,0.187061574,0.303975058,0.491036633,0,6.059983333,3,3,NA,NA,0,3.726566667,0,7,9,1,29.61015,1,1,91792,2146.344505,NA,NA,141,3.296960249,1,63,1.473109899,31,33,0.902439024,0.242990654,72580,1055.279813,66050,2.57414e-4,1007,211,157,54,28.48012471,NA,285,246,39,15977,15274,703,23242,24228,-986,16071,15336,735
1001730164,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730164?gameHash=4f771f91724f5114,NALCS,2016-2,6/18/16 13:38,3.2,1,6.11,100,Blue,Team,Team,Counter Logic Gaming,NA,Anivia,Zyra,Vladimir,24.73333333,1,11,4,17,11,4,NA,NA,NA,NA,1,0,12.28845,0.444743935,0.161725067,0.606469003,1,10.10098333,3,0,1,13.38958333,1,3.35505,1,7,2,1,22.67163333,1,0,32102,1297.924528,NA,NA,65,2.628032345,1,22,0.889487871,13,14,0.653846154,0.081967213,46180,1203.525606,38443,0.077270148,615,109,85,24,29.2722372,NA,262,261,1,15278,14476,802,24382,22732,1650,15954,15970,-16
1001730164,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730164?gameHash=4f771f91724f5114,NALCS,2016-2,6/18/16 13:38,3.2,1,6.11,200,Red,Team,Team,Echo Fox,NA,Ashe,Trundle,Ryze,24.73333333,0,4,11,10,4,11,NA,NA,NA,NA,0,1,12.28845,0.161725067,0.444743935,0.606469003,0,10.10098333,0,3,0,13.38958333,0,3.35505,0,2,7,0,22.67163333,0,1,26556,1073.692722,NA,NA,87,3.517520216,1,19,0.76819407,20,23,0.652173913,0.095238095,37615,857.2318059,35583,-0.077270148,588,97,82,15,27.69541779,NA,261,262,-1,14476,15278,-802,22732,24382,-1650,15970,15954,16
1001730181,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730181?gameHash=78a169ea03f4f3fb,NALCS,2016-2,6/18/16 14:45,3.2,2,6.11,100,Blue,Team,Team,Echo Fox,NA,Ashe,Trundle,Azir,28.8,0,3,7,5,3,7,NA,NA,NA,NA,0,1,2.096783333,0.104166667,0.243055556,0.347222222,0,6.095566667,1,2,0,12.75488333,1,3.798016667,0,2,10,0,27.96553333,0,1,28119,976.3541667,NA,NA,88,3.055555556,1,28,0.972222222,12,13,0.64516129,0.16,41480,783.9722222,39833,-0.116442648,659,90,79,11,26.00694444,NA,235,232,3,14597,16226,-1629,21650,24773,-3123,14605,16101,-1496
1001730181,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730181?gameHash=78a169ea03f4f3fb,NALCS,2016-2,6/18/16 14:45,3.2,2,6.11,200,Red,Team,Team,Counter Logic Gaming,NA,Anivia,Vladimir,Ryze,28.8,1,7,3,13,7,3,NA,NA,NA,NA,1,0,2.096783333,0.243055556,0.104166667,0.347222222,1,6.095566667,2,1,1,12.75488333,0,3.798016667,1,10,2,1,27.96553333,1,0,27078,940.2083333,NA,NA,81,2.8125,1,36,1.25,20,22,0.75,0.319444444,52257,1158.173611,44758,0.116442648,670,145,97,48,28.29861111,NA,232,235,-3,16226,14597,1629,24773,21650,3123,16101,14605,1496
1001730183,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730183?gameHash=9fe3604c6eb8bfd2,NALCS,2016-2,6/18/16 15:01,3.2,2,6.11,100,Blue,Team,Team,EnVyUs,NA,Zyra,Soraka,Hecarim,54.18333333,0,23,22,68,23,22,NA,NA,NA,NA,1,0,8.4313,0.424484774,0.406028914,0.830513688,0,5.761966667,3,4,0,14.27508333,1,3.237133333,0,10,10,0,22.52825,1,2,180273,3327.093202,NA,NA,181,3.340510612,1,94,1.734850815,30,31,0.738095238,0.36416185,99851,1207.286373,91250,-0.034675856,1291,183,141,42,27.20393725,NA,239,251,-12,15527,15471,56,24096,25075,-979,15265,15031,234
1001730183,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001730183?gameHash=9fe3604c6eb8bfd2,NALCS,2016-2,6/18/16 15:01,3.2,2,6.11,200,Red,Team,Team,Immortals,NA,Vladimir,Ryze,Nidalee,54.18333333,1,22,23,57,22,23,NA,NA,NA,NA,0,1,8.4313,0.406028914,0.424484774,0.830513688,1,5.761966667,4,3,1,14.27508333,0,3.237133333,1,10,10,1,22.52825,2,1,156518,2888.674254,NA,NA,215,3.968009843,1,70,1.291910181,23,25,0.727272727,0.238095238,99337,1197.800062,94470,0.034675856,1197,254,178,76,26.77945248,NA,251,239,12,15471,15527,-56,25075,24096,979,15031,15265,-234
