gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
2018-1102Funplus PhoenixEdward Gaming,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,Funplus Phoenix,NA,Tahm Kench,Olaf,Skarner,Ornn,Taliyah,35.65,0,5,19,12,5,19,NA,NA,NA,NA,NA,NA,NA,NA,0.140252454,0.532959327,0.673211781,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Funplus PhoenixEdward Gaming,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,EDward Gaming,NA,Swain,Camille,Gangplank,Fiora,Sion,35.65,1,19,5,57,19,5,NA,NA,NA,NA,NA,NA,NA,NA,0.532959327,0.140252454,0.673211781,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Suning GamingInvictus Gaming,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,Suning Gaming,NA,Kog'Maw,Orianna,Ryze,Karma,Kassadin,32.86666667,0,8,17,18,8,17,NA,NA,NA,NA,NA,NA,NA,NA,0.243407708,0.517241379,0.760649087,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Suning GamingInvictus Gaming,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,Invictus Gaming,NA,Swain,Camille,Olaf,Vladimir,Galio,32.86666667,1,17,8,45,17,8,NA,NA,NA,NA,NA,NA,NA,NA,0.517241379,0.243407708,0.760649087,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Suning GamingInvictus Gaming,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,Suning Gaming,NA,Kog'Maw,Orianna,Ryze,Karma,Kassadin,26.08333333,1,11,1,20,11,1,NA,NA,NA,NA,NA,NA,NA,NA,0.42172524,0.038338658,0.460063898,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Suning GamingInvictus Gaming,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,Invictus Gaming,NA,Camille,Swain,Olaf,Ekko,Vladimir,26.08333333,0,1,11,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,0.038338658,0.42172524,0.460063898,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1103Suning GamingInvictus Gaming,NA,LPL,2018-1,NA,10,3,8.5,100,Blue,Team,Team,Suning Gaming,NA,Kog'Maw,Orianna,Ryze,Karma,Syndra,23.11666667,0,3,21,7,3,21,NA,NA,NA,NA,NA,NA,NA,NA,0.129776496,0.908435472,1.038211968,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1103Suning GamingInvictus Gaming,NA,LPL,2018-1,NA,10,3,8.5,200,Red,Team,Team,Invictus Gaming,NA,Swain,Olaf,Camille,Ekko,Zoe,23.11666667,1,21,3,53,21,3,NA,NA,NA,NA,NA,NA,NA,NA,0.908435472,0.129776496,1.038211968,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Invictus GamingLGD Gaming,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,Invictus Gaming,NA,Azir,Zoe,Camille,Fiora,Ryze,34.8,1,18,8,46,18,8,NA,NA,NA,NA,NA,NA,NA,NA,0.517241379,0.229885057,0.747126437,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Invictus GamingLGD Gaming,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,LGD Gaming,NA,Tahm Kench,Orianna,Trundle,Taliyah,Gnar,34.8,0,8,18,19,8,18,NA,NA,NA,NA,NA,NA,NA,NA,0.229885057,0.517241379,0.747126437,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102LGD GamingInvictus Gaming,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,LGD Gaming,NA,Tahm Kench,Orianna,Karma,Syndra,Cassiopeia,31.6,0,15,23,28,15,23,NA,NA,NA,NA,NA,NA,NA,NA,0.474683544,0.727848101,1.202531646,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102LGD GamingInvictus Gaming,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,Invictus Gaming,NA,Zoe,Azir,Camille,Ryze,Fiora,31.6,1,23,15,56,23,15,NA,NA,NA,NA,NA,NA,NA,NA,0.727848101,0.474683544,1.202531646,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101LGD GamingTopsports Gaming,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,LGD Gaming,NA,Kog'Maw,Varus,Caitlyn,LeBlanc,Azir,39.13333333,0,8,22,10,8,22,NA,NA,NA,NA,NA,NA,NA,NA,0.204429302,0.562180579,0.766609881,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101LGD GamingTopsports Gaming,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,Topsports Gaming,NA,Camille,Xayah,Olaf,Sejuani,Gangplank,39.13333333,1,22,8,66,22,8,NA,NA,NA,NA,NA,NA,NA,NA,0.562180579,0.204429302,0.766609881,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Topsports GamingLGD Gaming,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,Topsports Gaming,NA,Olaf,Camille,Draven,Tahm Kench,Gangplank,30.46666667,1,17,10,48,17,10,NA,NA,NA,NA,NA,NA,NA,NA,0.557986871,0.328227571,0.886214442,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Topsports GamingLGD Gaming,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,LGD Gaming,NA,Caitlyn,Swain,Xayah,Azir,Karma,30.46666667,0,10,17,24,10,17,NA,NA,NA,NA,NA,NA,NA,NA,0.328227571,0.557986871,0.886214442,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Snake EsportsOMG,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,Snake Esports,NA,Sion,Morgana,Zoe,Ezreal,Tristana,38.71666667,0,8,22,26,8,22,NA,NA,NA,NA,NA,NA,NA,NA,0.206629359,0.568230736,0.774860095,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Snake EsportsOMG,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,OMG,NA,Sejuani,Ryze,Swain,Galio,Cassiopeia,38.71666667,1,22,8,68,22,8,NA,NA,NA,NA,NA,NA,NA,NA,0.568230736,0.206629359,0.774860095,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102OMGSnake Esports,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,OMG,NA,Sejuani,Ryze,Cassiopeia,Karma,Taliyah,29.35,1,15,9,35,15,9,NA,NA,NA,NA,NA,NA,NA,NA,0.511073254,0.306643952,0.817717206,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102OMGSnake Esports,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,Snake Esports,NA,Sion,Trundle,Swain,Tahm Kench,Ornn,29.35,0,9,15,21,9,15,NA,NA,NA,NA,NA,NA,NA,NA,0.306643952,0.511073254,0.817717206,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Team WEOMG,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,Team WE,NA,Azir,Xayah,Olaf,Tristana,Orianna,45.7,1,23,19,59,23,19,NA,NA,NA,NA,NA,NA,NA,NA,0.503282276,0.415754923,0.919037199,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Team WEOMG,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,OMG,NA,Tahm Kench,Sejuani,Jarvan IV,Morgana,Gnar,45.7,0,19,23,49,19,23,NA,NA,NA,NA,NA,NA,NA,NA,0.415754923,0.503282276,0.919037199,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Team WEOMG,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,Team WE,NA,Azir,Xayah,Trundle,Alistar,Shen,22.75,0,4,14,9,4,14,NA,NA,NA,NA,NA,NA,NA,NA,0.175824176,0.615384615,0.791208791,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Team WEOMG,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,OMG,NA,Sejuani,Jarvan IV,Cassiopeia,Tahm Kench,Braum,22.75,1,14,4,31,14,4,NA,NA,NA,NA,NA,NA,NA,NA,0.615384615,0.175824176,0.791208791,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1103Team WEOMG,NA,LPL,2018-1,NA,10,3,8.5,100,Blue,Team,Team,Team WE,NA,Azir,Xayah,Trundle,Tristana,Shen,38.06666667,0,10,16,23,10,16,NA,NA,NA,NA,NA,NA,NA,NA,0.262697023,0.420315236,0.683012259,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1103Team WEOMG,NA,LPL,2018-1,NA,10,3,8.5,200,Red,Team,Team,OMG,NA,Sejuani,Jarvan IV,Cassiopeia,Morgana,Tahm Kench,38.06666667,1,16,10,44,16,10,NA,NA,NA,NA,NA,NA,NA,NA,0.420315236,0.262697023,0.683012259,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Rogue WarriorsRoyal Never Give Up,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,Rogue Warriors,NA,Varus,Caitlyn,Tahm Kench,Gnar,Gangplank,40.53333333,0,8,16,25,8,16,NA,NA,NA,NA,NA,NA,NA,NA,0.197368421,0.394736842,0.592105263,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Rogue WarriorsRoyal Never Give Up,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,Royal Never Give Up,NA,Jarvan IV,Kha'zix,Olaf,Alistar,Morgana,40.53333333,1,16,8,38,16,8,NA,NA,NA,NA,NA,NA,NA,NA,0.394736842,0.197368421,0.592105263,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Royal Never Give UpRogue Warriors,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,Royal Never Give Up,NA,Jarvan IV,Kha'zix,Trundle,Karma,Orianna,24.06666667,1,18,2,37,18,2,NA,NA,NA,NA,NA,NA,NA,NA,0.747922438,0.083102493,0.831024931,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Royal Never Give UpRogue Warriors,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,Rogue Warriors,NA,Camille,Varus,Olaf,Gnar,Fiora,24.06666667,0,2,18,3,2,18,NA,NA,NA,NA,NA,NA,NA,NA,0.083102493,0.747922438,0.831024931,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Royal Never Give UpTopsports Gaming,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,Royal Never Give Up,NA,Zoe,Jhin,Alistar,Thresh,Darius,36.65,1,10,5,24,10,5,NA,NA,NA,NA,NA,NA,NA,NA,0.272851296,0.136425648,0.409276944,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Royal Never Give UpTopsports Gaming,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,Topsports Gaming,NA,Rakan,Swain,Tahm Kench,Gangplank,Ryze,36.65,0,5,10,10,5,10,NA,NA,NA,NA,NA,NA,NA,NA,0.136425648,0.272851296,0.409276944,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Topsports GamingRoyal Never Give Up,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,Topsports Gaming,NA,Caitlyn,Rakan,Kog'Maw,Camille,Gangplank,58.25,0,17,13,54,17,13,NA,NA,NA,NA,NA,NA,NA,NA,0.291845494,0.223175966,0.515021459,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Topsports GamingRoyal Never Give Up,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,Royal Never Give Up,NA,Alistar,Swain,Karma,Zoe,Trundle,58.25,1,13,17,38,13,17,NA,NA,NA,NA,NA,NA,NA,NA,0.223175966,0.291845494,0.515021459,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101JD GamingRogue Warriors,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,JD Gaming,NA,Ryze,Tahm Kench,Karma,Vladimir,Gangplank,46.26666667,1,17,11,52,17,11,NA,NA,NA,NA,NA,NA,NA,NA,0.367435159,0.237752161,0.60518732,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101JD GamingRogue Warriors,NA,LPL,2018-1,NA,10,1,8.5,200,Red,Team,Team,Rogue Warriors,NA,Camille,Galio,Swain,Azir,Zac,46.26666667,0,11,17,32,11,17,NA,NA,NA,NA,NA,NA,NA,NA,0.237752161,0.367435159,0.60518732,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Rogue WarriorsJD Gaming,NA,LPL,2018-1,NA,10,2,8.5,100,Blue,Team,Team,Rogue Warriors,NA,Camille,Galio,Swain,Azir,Alistar,28.46666667,1,16,7,40,16,7,NA,NA,NA,NA,NA,NA,NA,NA,0.56206089,0.245901639,0.807962529,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1102Rogue WarriorsJD Gaming,NA,LPL,2018-1,NA,10,2,8.5,200,Red,Team,Team,JD Gaming,NA,Xayah,Tahm Kench,Ryze,Morgana,Braum,28.46666667,0,7,16,18,7,16,NA,NA,NA,NA,NA,NA,NA,NA,0.245901639,0.56206089,0.807962529,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1103JD GamingRogue Warriors,NA,LPL,2018-1,NA,10,3,8.5,100,Blue,Team,Team,JD Gaming,NA,Ryze,Karma,Tahm Kench,Kai'sa,Cassiopeia,46.46666667,1,21,17,73,21,17,NA,NA,NA,NA,NA,NA,NA,NA,0.451936872,0.365853659,0.817790531,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1103JD GamingRogue Warriors,NA,LPL,2018-1,NA,10,3,8.5,200,Red,Team,Team,Rogue Warriors,NA,Camille,Swain,Galio,Sejuani,Zac,46.46666667,0,17,21,44,17,21,NA,NA,NA,NA,NA,NA,NA,NA,0.365853659,0.451936872,0.817790531,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-1101Snake EsportsTeam WE,NA,LPL,2018-1,NA,10,1,8.5,100,Blue,Team,Team,Snake Esports,NA,Sion,Zoe,Xayah,Taliyah,NA,38.21666667,1,15,9,36,15,9,NA,NA,NA,NA,NA,NA,NA,NA,0.39249891,0.235499346,0.627998256,NA,NA,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
